date,volume,open,close,high,low,symbol
2021-05-24 11:00:00,1325,2359.04,2359.0,2359.04,2358.0,GOOG
2021-05-24 12:00:00,1624,2361.06,2362.5,2366.0,2361.06,GOOG
2021-05-24 13:00:00,161608,2363.21,2387.4,2387.57,2360.11,GOOG
2021-05-24 14:00:00,185188,2387.64,2402.61,2405.04,2387.64,GOOG
2021-05-24 15:00:00,78419,2402.5601,2405.58,2406.54,2399.31,GOOG
2021-05-24 16:00:00,75492,2405.5,2404.28,2408.51,2401.63,GOOG
2021-05-24 17:00:00,76265,2404.34,2408.11,2409.17,2402.94,GOOG
2021-05-24 18:00:00,101407,2408.58,2417.01,2417.01,2407.99,GOOG
2021-05-24 19:00:00,251500,2417.49,2406.76,2418.48,2405.6,GOOG
2021-05-24 20:00:00,9376,2406.67,2408.0,2408.0,2406.67,GOOG
2021-05-24 22:00:00,100,2408.0,2408.0,2408.0,2408.0,GOOG
2021-05-25 11:00:00,1082,2420.08,2422.0,2422.0,2420.08,GOOG
2021-05-25 12:00:00,951,2422.99,2422.0,2422.99,2422.0,GOOG
2021-05-25 13:00:00,179336,2420.0,2414.71,2432.89,2412.9519,GOOG
2021-05-25 14:00:00,133847,2413.75,2416.96,2419.68,2406.11,GOOG
2021-05-25 15:00:00,79533,2417.07,2412.705,2419.82,2405.0,GOOG
2021-05-25 16:00:00,65590,2413.81,2407.84,2415.21,2406.84,GOOG
2021-05-25 17:00:00,53553,2407.07,2411.06,2414.9,2405.918,GOOG
2021-05-25 18:00:00,68438,2411.4,2407.36,2411.4,2404.19,GOOG
2021-05-25 19:00:00,184029,2407.21,2410.09,2410.645,2402.99,GOOG
2021-05-25 20:00:00,8241,2409.07,2409.07,2409.07,2409.07,GOOG
2021-05-25 23:00:00,510,2415.95,2416.5,2416.5,2415.95,GOOG
2021-05-26 11:00:00,215,2419.44,2419.44,2419.44,2419.44,GOOG
2021-05-26 12:00:00,1680,2424.0,2421.0,2424.0,2419.44,GOOG
2021-05-26 13:00:00,127521,2416.0101,2419.6,2423.56,2412.515,GOOG
2021-05-26 14:00:00,141100,2419.9995,2430.68,2431.69,2417.02,GOOG
2021-05-26 15:00:00,118258,2431.0,2434.356,2435.53,2428.0,GOOG
