date,volume,open,close,high,low,symbol
2022-01-10 09:20:00,313,168.47,168.47,168.47,168.47,JPM
2022-01-10 10:05:00,628,168.0,168.0,168.0,168.0,JPM
2022-01-10 10:40:00,392,168.1,168.1,168.1,168.1,JPM
2022-01-10 10:55:00,404,168.41,168.42,168.42,168.41,JPM
2022-01-10 11:00:00,330,168.06,168.03,168.06,168.03,JPM
2022-01-10 11:10:00,400,168.03,168.03,168.03,168.03,JPM
2022-01-10 11:35:00,1704,168.23,168.2,168.23,168.03,JPM
2022-01-10 11:40:00,2879,168.25,168.25,168.25,168.2,JPM
2022-01-10 11:55:00,218,168.1,168.1,168.1,168.1,JPM
2022-01-10 12:00:00,2813,167.85,168.0,168.15,167.85,JPM
2022-01-10 12:05:00,1155,168.21,168.15,168.21,168.15,JPM
2022-01-10 12:10:00,3553,168.15,168.21,168.21,168.0,JPM
2022-01-10 12:20:00,1861,168.0,167.99,168.0,167.94,JPM
2022-01-10 12:25:00,285,167.91,167.96,167.96,167.91,JPM
2022-01-10 12:30:00,3511,167.98,167.83,167.98,167.83,JPM
2022-01-10 12:35:00,2823,167.85,168.0,168.02,167.85,JPM
2022-01-10 12:40:00,2753,168.01,167.99,168.02,167.99,JPM
2022-01-10 12:50:00,538,168.01,168.01,168.01,168.01,JPM
2022-01-10 12:55:00,776,167.64,167.7,167.71,167.6,JPM
2022-01-10 13:00:00,4898,168.1,167.91,168.34,167.7303,JPM
2022-01-10 13:05:00,1453,167.6,167.9,167.92,167.6,JPM
2022-01-10 13:10:00,596,167.64,167.88,167.88,167.64,JPM
2022-01-10 13:15:00,1193,167.7,167.77,167.92,167.7,JPM
2022-01-10 13:20:00,3212,167.86,167.9199,167.92,167.73,JPM
2022-01-10 13:25:00,528,167.92,167.92,167.92,167.92,JPM
2022-01-10 13:30:00,1685,167.9,167.95,168.0,167.89,JPM
2022-01-10 13:35:00,1368,168.08,168.15,168.16,168.08,JPM
2022-01-10 13:40:00,843,168.16,168.11,168.16,168.11,JPM
2022-01-10 13:45:00,2728,168.29,168.1,168.3,168.1,JPM
2022-01-10 13:50:00,1179,168.25,168.2486,168.25,168.2486,JPM
2022-01-10 13:55:00,1214,168.3,168.22,168.3,168.22,JPM
2022-01-10 14:00:00,1167,168.285,168.35,168.35,168.285,JPM
2022-01-10 14:05:00,6949,168.4691,168.7,168.7,168.16,JPM
2022-01-10 14:10:00,3909,168.46,168.46,168.56,168.46,JPM
2022-01-10 14:15:00,1524,168.55,168.24,168.55,168.24,JPM
2022-01-10 14:20:00,8147,168.43,168.59,168.59,168.365,JPM
2022-01-10 14:25:00,21218,168.55,169.1,169.15,168.52,JPM
2022-01-10 14:30:00,755386,169.07,168.28,169.31,168.11,JPM
2022-01-10 14:35:00,329059,168.33,167.9,168.33,167.36,JPM
2022-01-10 14:40:00,264927,167.885,167.1,168.02,167.07,JPM
2022-01-10 14:45:00,277273,167.06,166.6206,167.47,166.6206,JPM
2022-01-10 14:50:00,218243,166.6425,166.32,166.72,166.19,JPM
2022-01-10 14:55:00,191875,166.27,166.66,166.8,166.235,JPM
2022-01-10 15:00:00,138560,166.61,166.37,166.7,166.2411,JPM
2022-01-10 15:05:00,174689,166.37,166.75,167.04,166.12,JPM
