date,volume,open,close,high,low,symbol
2020-01-13 09:05:00,366.0,116.84,116.84,116.84,116.84,CVX
2020-01-13 10:15:00,3058.0,116.96,116.96,116.96,116.96,CVX
2020-01-13 12:35:00,1364.0,116.45,116.45,116.45,116.45,CVX
2020-01-13 13:00:00,438.0,116.96,116.7,116.96,116.7,CVX
2020-01-13 14:25:00,201.0,116.54,116.54,116.54,116.54,CVX
2020-01-13 14:30:00,366683.0,116.47,116.48,116.7,116.41,CVX
2020-01-13 14:35:00,128972.0,116.49,116.53,116.61,116.42,CVX
2020-01-13 14:40:00,59827.0,116.53,116.6,116.64,116.44,CVX
2020-01-13 14:45:00,91267.0,116.6,116.63,116.81,116.54,CVX
2020-01-13 14:50:00,49056.0,116.62,116.6752,116.76,116.44,CVX
2020-01-13 14:55:00,45028.0,116.69,116.89,116.89,116.675,CVX
2020-01-13 15:00:00,110863.0,116.9,116.8416,116.9103,116.77,CVX
2020-01-13 15:05:00,44273.0,116.8254,116.54,116.83,116.54,CVX
2020-01-13 15:10:00,62218.0,116.55,116.1407,116.5595,116.13,CVX
2020-01-13 15:15:00,33414.0,116.14,116.17,116.26,116.14,CVX
2020-01-13 15:20:00,85400.0,116.18,116.31,116.4612,116.165,CVX
2020-01-13 15:25:00,43493.0,116.32,116.36,116.44,116.25,CVX
2020-01-13 15:30:00,44194.0,116.38,116.31,116.41,116.285,CVX
2020-01-13 15:35:00,54461.0,116.29,116.26,116.325,116.24,CVX
2020-01-13 15:40:00,47717.0,116.265,116.31,116.34,116.24,CVX
2020-01-13 15:45:00,56641.0,116.32,116.37,116.435,116.32,CVX
2020-01-13 15:50:00,169668.0,116.37,116.3999,116.45,116.34,CVX
2020-01-13 15:55:00,78091.0,116.41,116.39,116.4795,116.37,CVX
2020-01-13 16:00:00,62650.0,116.4,116.65,116.67,116.39,CVX
2020-01-13 16:05:00,67394.0,116.66,116.56,116.67,116.55,CVX
2020-01-13 16:10:00,69404.0,116.545,116.43,116.69,116.42,CVX
2020-01-13 16:15:00,110480.0,116.42,116.22,116.42,116.21,CVX
2020-01-13 16:20:00,63836.0,116.215,116.1462,116.34,116.14,CVX
2020-01-13 16:25:00,91814.0,116.13,116.1839,116.3,116.08,CVX
2020-01-13 16:30:00,85224.0,116.2,116.49,116.51,116.2,CVX
2020-01-13 16:35:00,51108.0,116.5029,116.59,116.64,116.47,CVX
2020-01-13 16:40:00,63961.0,116.58,116.7399,116.74,116.5253,CVX
2020-01-13 16:45:00,37688.0,116.75,116.76,116.8,116.732,CVX
2020-01-13 16:50:00,36447.0,116.76,116.68,116.7756,116.65,CVX
2020-01-13 16:55:00,30680.0,116.675,116.676,116.71,116.64,CVX
2020-01-13 17:00:00,30278.0,116.68,116.68,116.71,116.6175,CVX
2020-01-13 17:05:00,33371.0,116.68,116.6927,116.73,116.64,CVX
2020-01-13 17:10:00,38747.0,116.7,116.67,116.745,116.66,CVX
