date,volume,open,close,high,low,symbol
2021-01-04 05:00:00,14016045.0,524.17,524.54,546.0999,518.5,NVDA
2021-01-05 05:00:00,8068998.0,523.99,536.19,537.74,523.48,NVDA
2021-01-06 05:00:00,14502325.0,528.9,504.58,529.8,503.44,NVDA
2021-01-07 05:00:00,11537037.0,518.7,533.76,535.11,515.4601,NVDA
2021-01-08 05:00:00,7313215.0,534.5,531.07,536.8399,521.68,NVDA
2021-01-11 05:00:00,12975720.0,536.75,544.86,558.44,534.5,NVDA
2021-01-12 05:00:00,7286943.0,550.1,539.39,550.18,533.8,NVDA
2021-01-13 05:00:00,5250711.0,539.5986,541.27,544.9999,535.4001,NVDA
2021-01-14 05:00:00,7078007.0,543.0,528.01,543.99,527.22,NVDA
2021-01-15 05:00:00,6929332.0,529.12,514.38,533.01,513.94,NVDA
2021-01-19 05:00:00,5654672.0,520.65,521.01,523.7593,513.76,NVDA
2021-01-20 05:00:00,6464272.0,524.47,534.63,537.22,522.27,NVDA
2021-01-21 05:00:00,8458490.0,536.7442,554.7,559.9743,530.1201,NVDA
2021-01-22 05:00:00,6170464.0,549.6035,548.5,553.6693,545.09,NVDA
2021-01-25 05:00:00,6271344.0,551.27,546.13,553.14,529.4592,NVDA
2021-01-26 05:00:00,4099510.0,543.2176,537.41,545.79,535.5,NVDA
2021-01-27 05:00:00,9238821.0,529.2,516.71,529.31,511.75,NVDA
2021-01-28 05:00:00,5707899.0,519.85,522.04,533.59,518.42,NVDA
2021-01-29 05:00:00,6784601.0,523.0,519.59,533.39,516.4602,NVDA
2021-02-01 05:00:00,5430108.0,522.1335,529.48,530.83,516.11,NVDA
2021-02-02 05:00:00,5510957.0,535.95,542.27,542.88,531.4199,NVDA
2021-02-03 05:00:00,6084032.0,545.44,541.22,557.27,540.66,NVDA
2021-02-04 05:00:00,4974712.0,541.24,546.57,546.94,533.5145,NVDA
2021-02-05 05:00:00,4228841.0,549.0,543.64,549.49,541.83,NVDA
2021-02-08 05:00:00,10861621.0,549.0886,577.55,578.95,549.0886,NVDA
2021-02-09 05:00:00,7189003.0,573.625,570.53,583.33,568.9,NVDA
2021-02-10 05:00:00,12117808.0,578.53,590.57,596.2,573.655,NVDA
2021-02-11 05:00:00,11268393.0,599.21,610.03,610.89,597.0,NVDA
2021-02-12 05:00:00,9368937.0,602.0,598.45,611.6455,591.0,NVDA
2021-02-16 05:00:00,8048988.0,602.57,613.21,614.9,598.0,NVDA
2021-02-17 05:00:00,6842457.0,606.84,596.24,608.9407,591.2,NVDA
