date,volume,open,close,high,low,symbol
2021-01-04 05:00:00,143285672.0,133.52,129.41,133.6116,126.76,AAPL
2021-01-05 05:00:00,97664898.0,128.89,131.01,131.74,128.43,AAPL
2021-01-06 05:00:00,155087970.0,127.72,126.6,131.0499,126.382,AAPL
2021-01-07 05:00:00,109578157.0,128.36,130.92,131.63,127.86,AAPL
2021-01-08 05:00:00,105158245.0,132.43,132.05,132.63,130.23,AAPL
2021-01-11 05:00:00,100617160.0,129.19,128.98,130.17,128.5,AAPL
2021-01-12 05:00:00,91851145.0,128.5,128.8,129.69,126.86,AAPL
2021-01-13 05:00:00,88636831.0,128.76,130.89,131.45,128.49,AAPL
2021-01-14 05:00:00,89671755.0,130.8,128.91,131.0,128.76,AAPL
2021-01-15 05:00:00,111196831.0,128.78,127.14,130.2242,127.0,AAPL
2021-01-19 05:00:00,90750329.0,127.78,127.83,128.71,126.938,AAPL
2021-01-20 05:00:00,104134039.0,128.66,132.03,132.49,128.55,AAPL
2021-01-21 05:00:00,120256319.0,133.8,136.87,139.67,133.59,AAPL
2021-01-22 05:00:00,114234010.0,136.28,139.07,139.85,135.02,AAPL
2021-01-25 05:00:00,157588183.0,143.07,142.92,145.09,136.54,AAPL
2021-01-26 05:00:00,98390205.0,143.6,143.16,144.3,141.37,AAPL
2021-01-27 05:00:00,140613944.0,143.43,142.06,144.3,140.41,AAPL
2021-01-28 05:00:00,142508399.0,139.52,137.09,141.99,136.7,AAPL
2021-01-29 05:00:00,177506312.0,135.83,131.96,136.74,130.21,AAPL
2021-02-01 05:00:00,106239823.0,133.75,134.14,135.38,130.93,AAPL
2021-02-02 05:00:00,83259967.0,135.73,134.99,136.31,134.61,AAPL
2021-02-03 05:00:00,85880937.0,135.76,133.94,135.77,133.61,AAPL
2021-02-04 05:00:00,84141061.0,136.3,137.39,137.4,134.59,AAPL
2021-02-05 05:00:00,75303830.0,137.35,136.76,137.42,135.86,AAPL
2021-02-08 05:00:00,71297214.0,136.03,136.91,136.96,134.92,AAPL
2021-02-09 05:00:00,76774213.0,136.62,136.01,137.877,135.85,AAPL
2021-02-10 05:00:00,72546563.0,136.48,135.39,136.99,134.4,AAPL
2021-02-11 05:00:00,64280029.0,135.9,135.13,136.39,133.77,AAPL
2021-02-12 05:00:00,60136930.0,134.35,135.37,135.53,133.6921,AAPL
2021-02-16 05:00:00,80576316.0,135.49,133.19,136.01,132.79,AAPL
2021-02-17 05:00:00,97991849.0,131.25,130.84,132.22,129.47,AAPL
2021-02-18 05:00:00,96156748.0,129.2,129.71,129.995,127.41,AAPL
2021-02-19 05:00:00,87340834.0,130.24,129.87,130.71,128.8,AAPL
2021-02-22 05:00:00,103295419.0,128.01,126.0,129.72,125.6,AAPL
2021-02-23 05:00:00,158252662.0,123.76,125.86,126.71,118.39,AAPL
2021-02-24 05:00:00,110789904.0,124.94,125.35,125.56,122.23,AAPL
2021-02-25 05:00:00,148199540.0,124.68,120.99,126.4585,120.54,AAPL
2021-02-26 05:00:00,164559569.0,122.59,121.26,124.85,121.2,AAPL
