date,volume,open,close,high,low,symbol
2021-01-04 05:00:00,48637162.0,719.46,729.77,744.4899,717.1895,TSLA
2021-01-05 05:00:00,32152165.0,723.66,735.11,740.84,719.2,TSLA
2021-01-06 05:00:00,44698580.0,758.49,755.98,774.0,749.1,TSLA
2021-01-07 05:00:00,51498469.0,777.63,816.04,816.99,775.2,TSLA
2021-01-08 05:00:00,75054750.0,856.0,880.02,884.49,838.39,TSLA
2021-01-11 05:00:00,59553425.0,849.4,811.19,854.43,803.6222,TSLA
2021-01-12 05:00:00,46270587.0,831.0,849.44,868.0,827.34,TSLA
2021-01-13 05:00:00,33312385.0,852.76,854.41,860.47,832.0,TSLA
2021-01-14 05:00:00,31265746.0,843.39,845.0,863.0,838.75,TSLA
2021-01-15 05:00:00,38777596.0,852.0,826.16,859.9,819.1,TSLA
2021-01-19 05:00:00,25366188.0,837.8,844.55,850.0,833.0,TSLA
2021-01-20 05:00:00,25665533.0,858.74,850.45,859.5,837.28,TSLA
2021-01-21 05:00:00,20003633.0,855.0,844.99,855.7199,841.4201,TSLA
2021-01-22 05:00:00,20066245.0,834.31,846.64,848.0,828.62,TSLA
2021-01-25 05:00:00,41047342.0,855.0,880.8,900.4,838.8201,TSLA
2021-01-26 05:00:00,23091503.0,891.38,883.09,895.9,871.6,TSLA
2021-01-27 05:00:00,27273839.0,870.35,864.16,891.5,858.66,TSLA
2021-01-28 05:00:00,26375707.0,820.0,835.43,848.0,801.0,TSLA
2021-01-29 05:00:00,34989804.0,830.0003,793.53,842.41,780.1,TSLA
2021-02-01 05:00:00,25379232.0,814.29,839.81,842.0,795.5601,TSLA
2021-02-02 05:00:00,24346213.0,844.68,872.79,880.5,842.2006,TSLA
2021-02-03 05:00:00,18310510.0,877.02,854.69,878.08,853.0646,TSLA
2021-02-04 05:00:00,15812661.0,855.0,849.99,856.5,833.42,TSLA
2021-02-05 05:00:00,18566599.0,845.0,852.23,864.77,838.97,TSLA
2021-02-08 05:00:00,20161450.0,869.67,863.42,877.77,854.75,TSLA
2021-02-09 05:00:00,15151181.0,855.12,849.46,859.8,841.75,TSLA
2021-02-10 05:00:00,36215065.0,843.635,804.82,844.82,800.02,TSLA
2021-02-11 05:00:00,21622753.0,812.44,811.66,829.8799,801.725,TSLA
2021-02-12 05:00:00,23593313.0,801.26,816.12,817.33,785.3306,TSLA
2021-02-16 05:00:00,19802204.0,818.0,796.22,821.0,792.44,TSLA
2021-02-17 05:00:00,26058887.0,779.09,798.15,799.84,762.01,TSLA
2021-02-18 05:00:00,17953698.0,780.9,787.38,794.69,776.27,TSLA
2021-02-19 05:00:00,18958255.0,795.0,781.3,796.7899,777.37,TSLA
2021-02-22 05:00:00,37263476.0,762.64,714.5,768.5,710.2,TSLA
2021-02-23 05:00:00,66604669.0,662.13,698.84,713.6099,619.0,TSLA
2021-02-24 05:00:00,36711700.0,711.85,742.02,745.0,694.17,TSLA
2021-02-25 05:00:00,39023855.0,726.15,682.22,737.2066,670.58,TSLA
