date,volume,open,close,high,low,symbol
2021-11-01 04:00:00,74588257.0,148.985,148.96,149.7,147.8,AAPL
2021-11-02 04:00:00,69121986.0,148.66,150.02,151.57,148.65,AAPL
2021-11-03 04:00:00,54511532.0,150.39,151.49,151.97,149.82,AAPL
2021-11-04 04:00:00,60394613.0,151.58,150.96,152.43,150.64,AAPL
2021-11-05 04:00:00,65163883.0,151.89,151.28,152.2,150.06,AAPL
2021-11-08 05:00:00,55020868.0,151.41,150.44,151.57,150.16,AAPL
2021-11-09 05:00:00,56787930.0,150.2,150.81,151.428,150.0601,AAPL
2021-11-10 05:00:00,65160017.0,150.02,147.92,150.13,147.85,AAPL
2021-11-11 05:00:00,40699950.0,148.96,147.87,149.43,147.681,AAPL
2021-11-12 05:00:00,63804006.0,148.43,149.99,150.4,147.48,AAPL
2021-11-15 05:00:00,59182803.0,150.37,150.0,151.88,149.43,AAPL
2021-11-16 05:00:00,59256210.0,149.94,151.0,151.488,149.34,AAPL
2021-11-17 05:00:00,88807000.0,150.995,153.49,155.0,150.99,AAPL
2021-11-18 05:00:00,137777673.0,153.71,157.87,158.67,153.05,AAPL
2021-11-19 05:00:00,117264897.0,157.65,160.55,161.02,156.5328,AAPL
2021-11-22 05:00:00,117427889.0,161.68,161.02,165.7,161.0,AAPL
2021-11-23 05:00:00,96022899.0,161.12,161.41,161.8,159.0601,AAPL
2021-11-24 05:00:00,69263623.0,160.75,161.94,162.14,159.64,AAPL
2021-11-26 05:00:00,76940752.0,159.565,156.81,160.45,156.36,AAPL
2021-11-29 05:00:00,88498217.0,159.37,160.24,161.19,158.7901,AAPL
2021-11-30 05:00:00,173958056.0,159.985,165.3,165.52,159.92,AAPL
2021-12-01 05:00:00,152303002.0,167.48,164.77,170.3,164.53,AAPL
2021-12-02 05:00:00,136739174.0,158.735,163.76,164.2,157.8,AAPL
2021-12-03 05:00:00,117949416.0,164.02,161.84,164.96,159.72,AAPL
2021-12-06 05:00:00,107496982.0,164.29,165.32,167.8799,164.28,AAPL
2021-12-07 05:00:00,120356951.0,169.08,171.18,171.58,168.34,AAPL
2021-12-08 05:00:00,116982099.0,172.125,175.08,175.96,170.7,AAPL
2021-12-09 05:00:00,108923738.0,174.91,174.56,176.75,173.92,AAPL
2021-12-10 05:00:00,115402731.0,175.205,179.45,179.63,174.69,AAPL
2021-12-13 05:00:00,153237019.0,181.115,175.74,182.13,175.53,AAPL
2021-12-14 05:00:00,139356181.0,175.25,174.33,177.74,172.21,AAPL
2021-12-15 05:00:00,131063257.0,175.11,179.3,179.5,172.3108,AAPL
2021-12-16 05:00:00,150185842.0,179.28,172.26,181.14,170.75,AAPL
2021-12-17 05:00:00,194579041.0,169.93,171.14,173.47,169.69,AAPL
2021-12-20 05:00:00,107499114.0,168.28,169.75,170.58,167.46,AAPL
2021-12-21 05:00:00,91167005.0,171.555,172.99,173.2,169.12,AAPL
2021-12-22 05:00:00,92135303.0,173.04,175.64,175.86,172.15,AAPL
2021-12-23 05:00:00,68356567.0,175.85,176.28,176.8499,175.27,AAPL
2021-12-27 05:00:00,74901582.0,177.085,180.33,180.42,177.07,AAPL
2021-12-28 05:00:00,78894335.0,180.16,179.29,181.33,178.53,AAPL
2021-12-29 05:00:00,62348931.0,179.33,179.38,180.63,178.14,AAPL
2021-12-30 05:00:00,59773014.0,179.47,178.2,180.57,178.09,AAPL
2021-12-31 05:00:00,64062261.0,178.085,177.57,179.23,177.26,AAPL
2022-01-03 05:00:00,104677470.0,177.83,182.01,182.88,177.71,AAPL
2022-01-04 05:00:00,99110438.0,182.63,179.7,182.94,179.12,AAPL
2022-01-05 05:00:00,94535602.0,179.61,174.92,180.17,174.64,AAPL
2022-01-06 05:00:00,96882954.0,172.7,172.0,175.3,171.64,AAPL
2022-01-07 05:00:00,86709147.0,172.89,172.17,174.14,171.03,AAPL
